meanfreq,sd,median,Q25,Q75,IQR,label
0.1018246,0.076465735,0.092518195,0.03077147,0.177292576,0.146521106,male
0.14639904,0.079401441,0.125088757,0.106863905,0.223502959,0.116639053,male
0.105003408,0.080745078,0.090418488,0.03532792,0.186083698,0.150755778,male
0.117169571,0.076994694,0.108125,0.05,0.20140625,0.15140625,male
0.143704465,0.07428315,0.12173913,0.103548226,0.216191904,0.112643678,male
0.140367974,0.076951527,0.119888424,0.105439331,0.218298466,0.112859135,male
0.11701903,0.080830897,0.109375,0.040625,0.20625,0.165625,male
0.138468725,0.080050908,0.124402431,0.100580689,0.220634706,0.120054018,male
0.145217672,0.077328028,0.124270916,0.10552988,0.221322709,0.115792829,male
0.135489626,0.078434953,0.11739645,0.093491124,0.215621302,0.122130178,male
0.121231112,0.076401283,0.108966667,0.0588,0.204166667,0.145366667,male
0.11133414,0.077653309,0.103283192,0.034336167,0.192831916,0.158495749,male
0.141565645,0.076677512,0.126485671,0.100935143,0.207993967,0.107058824,male
0.14149815,0.080039563,0.122144928,0.094347826,0.228463768,0.134115942,male
0.15201312,0.085641872,0.133182121,0.096757839,0.237224817,0.140466978,male
0.156963472,0.082741272,0.147851596,0.111130285,0.234581536,0.123451251,male
0.150493825,0.08197927,0.130005136,0.107282999,0.229522342,0.122239343,male
0.168878635,0.077735358,0.15787234,0.119521277,0.240159574,0.120638298,male
0.142579035,0.082544711,0.126502242,0.087578475,0.228520179,0.140941704,male
0.164679901,0.076362225,0.148494382,0.115775281,0.235640449,0.119865169,male
0.112687253,0.086292812,0.114172185,0.026225166,0.189403974,0.163178808,male
0.156614721,0.081866494,0.135940131,0.111842844,0.238353601,0.126510758,male
0.115779644,0.08333517,0.105234352,0.034561863,0.193595342,0.159033479,male
0.155083233,0.069932921,0.140259419,0.107918468,0.219122915,0.111204447,male
0.144099297,0.07893425,0.120068337,0.100933941,0.226264237,0.125330296,male
0.122625808,0.078763358,0.110737207,0.050147441,0.212489159,0.162341717,male
0.121726569,0.077394777,0.108818661,0.053303236,0.200677201,0.147373965,male
0.133555325,0.079347225,0.115833333,0.078333333,0.210416667,0.132083333,male
0.134741473,0.080069896,0.115386338,0.092653975,0.213840985,0.12118701,male
0.149421632,0.082477924,0.138460067,0.099626973,0.225499761,0.125872788,male
0.135389781,0.079694173,0.116456112,0.100607055,0.213847416,0.113240361,male
0.167119878,0.060909655,0.159188691,0.112206515,0.224757222,0.112550707,male
0.160042863,0.061398068,0.132186474,0.113617859,0.222639527,0.109021668,male
0.15792779,0.05940441,0.133126165,0.108241144,0.217700435,0.109459291,male
0.15776402,0.058701925,0.1349653,0.107230284,0.214637224,0.10740694,male
0.162870363,0.058275654,0.145017921,0.112735962,0.21827957,0.105543608,male
0.155476145,0.058503282,0.133889943,0.109626818,0.212700822,0.103074004,male
0.159722839,0.058044895,0.135409836,0.112635561,0.217326608,0.104691047,male
0.161952692,0.059773686,0.136885147,0.116175586,0.217366206,0.101190619,male
0.157540562,0.058971094,0.143995244,0.106872771,0.213412604,0.106539834,male
0.159541688,0.059247143,0.140859951,0.109385749,0.217395577,0.108009828,male
0.161737037,0.060596171,0.13879902,0.110661765,0.219779412,0.109117647,male
0.160392269,0.059159315,0.133358974,0.110564103,0.21825641,0.107692308,male
0.162316481,0.062663968,0.140085106,0.114723404,0.223659574,0.10893617,male
0.170230715,0.062958644,0.144203655,0.117336815,0.229738903,0.112402089,male
0.16529042,0.061891064,0.135071032,0.11846819,0.225176035,0.106707844,male
0.165112645,0.060919532,0.133008739,0.117278402,0.227390762,0.11011236,male
0.157679531,0.06213795,0.128556522,0.112973913,0.225785507,0.112811594,male
0.158820459,0.059025678,0.134488189,0.108215223,0.215511811,0.107296588,male
0.155635495,0.059006132,0.127799373,0.107260188,0.213642633,0.106382445,male
0.160830332,0.060256013,0.134246575,0.113734366,0.223633115,0.109898749,male
0.160068622,0.059217281,0.148814815,0.10854321,0.217950617,0.109407407,male
0.160138768,0.059334571,0.139741538,0.110104615,0.219175385,0.109070769,male
0.162168424,0.060988095,0.135009381,0.112245153,0.224665416,0.112420263,male
0.157810877,0.060248782,0.132631579,0.110183599,0.218996328,0.108812729,male
0.162937759,0.063401243,0.155755102,0.110693878,0.223836735,0.113142857,male
0.169365225,0.061550401,0.168474576,0.114263364,0.227431551,0.113168188,male
0.176899269,0.065914123,0.160573477,0.12260454,0.248888889,0.126284349,male
0.180986469,0.066369044,0.179759646,0.124503479,0.250069576,0.125566097,male
0.162745367,0.06312488,0.13122437,0.115805507,0.228330404,0.112524897,male
0.162915114,0.060313689,0.131528384,0.114759825,0.225676856,0.110917031,male
0.164745445,0.061628034,0.13239899,0.115959596,0.229090909,0.113131313,male
0.167338041,0.061854545,0.133282828,0.116666667,0.229090909,0.112424242,male
0.156585481,0.062116197,0.129478788,0.11030303,0.220606061,0.11030303,male
0.157872035,0.061828943,0.135500945,0.11521109,0.224247007,0.109035917,male
0.166121774,0.063342536,0.139656863,0.1225,0.232647059,0.110147059,male
0.155039317,0.060543026,0.129153754,0.10829559,0.215756853,0.107461263,male
0.156853743,0.062057897,0.138373089,0.1097737,0.217492355,0.107718654,male
0.159887774,0.059352179,0.137289194,0.112454716,0.218963148,0.106508432,male
0.163350794,0.060294315,0.14095356,0.117201238,0.221572755,0.104371517,male
0.158536669,0.059210181,0.137282405,0.109580463,0.215479023,0.10589856,male
0.156645212,0.062527434,0.134030699,0.110471859,0.219829449,0.10935759,male
0.163433734,0.061567206,0.14783455,0.11053528,0.220218978,0.109683698,male
0.166418381,0.062123809,0.14163894,0.118176217,0.228934073,0.110757856,male
0.159546822,0.06039511,0.132408575,0.112282472,0.221740227,0.109457755,male
0.157763356,0.060960037,0.133325387,0.1111323,0.220429082,0.109296782,male
0.151965312,0.058854646,0.128658228,0.106683544,0.211772152,0.105088608,male
0.160545302,0.060025269,0.139072848,0.114629741,0.217796508,0.103166767,male
0.15556504,0.05907201,0.127465116,0.110697674,0.214883721,0.104186047,male
0.164134559,0.060230312,0.171908586,0.108091414,0.219122915,0.111031501,male
0.170777767,0.063864758,0.171790769,0.114756923,0.232615385,0.117858462,male
0.162350168,0.060334599,0.140084797,0.112610539,0.224203513,0.111592974,male
0.158781189,0.059852488,0.147012987,0.107878788,0.216796537,0.108917749,male
0.158107989,0.082781592,0.191191454,0.062350041,0.224552177,0.162202136,female
0.182855441,0.067788884,0.200638723,0.175489022,0.226067864,0.050578842,female
0.199806519,0.061973777,0.211357642,0.184422033,0.235686579,0.051264546,female
0.195280367,0.072086928,0.204656489,0.180610687,0.255954198,0.075343511,female
0.208504367,0.057550187,0.220228717,0.190343075,0.249758577,0.059415502,female
0.168425741,0.071344338,0.189051095,0.158394161,0.216642336,0.058248175,female
0.179981858,0.077964194,0.20427673,0.127085954,0.240377358,0.113291405,female
0.204517972,0.06856914,0.21602649,0.192229581,0.255275938,0.063046358,female
0.198292199,0.062668221,0.211639951,0.183674476,0.23649815,0.052823674,female
0.184249822,0.069538347,0.204847112,0.18011325,0.227361268,0.047248018,female
0.191794364,0.038088599,0.198856689,0.169845177,0.213973799,0.044128622,female
0.193004112,0.03843105,0.204636761,0.170734418,0.213306868,0.042572449,female
0.190890095,0.043268099,0.192976407,0.158166969,0.217749546,0.059582577,female
0.184484372,0.045272463,0.17862069,0.155499093,0.211270417,0.055771325,female
0.188505133,0.045253586,0.181654396,0.156795149,0.220095279,0.06330013,female
0.197476196,0.041713166,0.193700624,0.174199584,0.223825364,0.04962578,female
0.16088384,0.088124139,0.205148515,0.060682068,0.230407041,0.169724972,female
0.148414402,0.07982013,0.172031558,0.078422091,0.201025641,0.12260355,female
0.109310616,0.085694322,0.070083433,0.029702026,0.193230036,0.16352801,female
0.146511403,0.088300361,0.169704797,0.05295203,0.222656827,0.169704797,female
0.110727277,0.087557238,0.088362919,0.029822485,0.19495069,0.165128205,female
0.156553724,0.086975215,0.17470339,0.067330508,0.230466102,0.163135593,female
0.160744866,0.090560891,0.189494949,0.061750842,0.243232323,0.181481481,female
0.118206531,0.067798536,0.106460587,0.064049459,0.173972179,0.10992272,female
0.122706013,0.085215856,0.145738799,0.032030505,0.199122974,0.167092469,female
0.163702,0.08575204,0.184577114,0.084975124,0.234378109,0.149402985,female
0.113638445,0.078447718,0.084109233,0.045513654,0.184603381,0.139089727,female
0.149002415,0.083573696,0.185332212,0.064760303,0.215239697,0.150479394,female
0.164125457,0.080537655,0.199427663,0.095707472,0.225691574,0.129984102,female
0.111292518,0.084946199,0.082369765,0.032032686,0.193054137,0.16102145,female
0.102787468,0.091577697,0.074421931,0.01568534,0.202240763,0.186555423,female
0.194571401,0.072734585,0.21716946,0.189013035,0.239851024,0.050837989,female
0.196781155,0.065010689,0.209840061,0.189794364,0.237989337,0.048194973,female
0.179691602,0.065430289,0.199177456,0.173587205,0.220289414,0.046702209,female
0.16203039,0.077675758,0.189543773,0.077681874,0.218545006,0.140863132,female
0.190215053,0.062357458,0.212757306,0.180025413,0.224853875,0.044828463,female
0.187582879,0.069075818,0.209107468,0.183096539,0.226193078,0.043096539,female
0.191088513,0.07574646,0.206227545,0.179161677,0.246946108,0.067784431,female
0.196845425,0.064699958,0.212,0.184533333,0.238133333,0.0536,female
0.190288245,0.069486372,0.209266589,0.182863795,0.237299185,0.05443539,female
0.193005145,0.061767942,0.208139059,0.183803681,0.226462168,0.042658487,female
0.192572599,0.036543124,0.190790021,0.174054054,0.210873181,0.036819127,female
0.195583432,0.05780486,0.202357019,0.190710572,0.231473137,0.040762565,female
0.196644232,0.051145411,0.203849372,0.180613668,0.232161785,0.051548117,female
0.182440869,0.082690531,0.215940959,0.144132841,0.236863469,0.092730627,female
0.089693383,0.069069728,0.063466667,0.039733333,0.128266667,0.088533333,female
0.199742564,0.066577404,0.214002789,0.181785216,0.249149233,0.067364017,female
0.204621415,0.059611223,0.224466945,0.195783204,0.237641453,0.041858249,female
0.196856029,0.062990825,0.214237668,0.193520179,0.229304933,0.035784753,female
0.193074104,0.067900377,0.213417015,0.187057183,0.233723849,0.046666667,female
0.209932902,0.065777094,0.232552301,0.197405858,0.248368201,0.050962343,female
0.194557358,0.063390178,0.209799809,0.177235462,0.238360343,0.061124881,female
0.184438371,0.05714665,0.190087977,0.171407625,0.213284457,0.041876833,female
0.201047995,0.069407732,0.217323601,0.185815085,0.250705596,0.064890511,female
0.193981463,0.052240234,0.205424837,0.173169935,0.225326797,0.052156863,female
0.163784611,0.067436724,0.163309499,0.141287028,0.211930541,0.070643514,female
0.183205764,0.061148265,0.199939804,0.162648608,0.221218962,0.058570354,female
0.196074295,0.058098373,0.205285896,0.181448539,0.23321474,0.051766201,female
0.176221992,0.059514524,0.18725973,0.155456712,0.214837172,0.059380461,female
0.190768671,0.064056692,0.194051478,0.148141087,0.248503337,0.10036225,female
0.197063508,0.053213261,0.212689902,0.183413762,0.227703307,0.044289544,female
0.187836719,0.062373611,0.206361746,0.176673597,0.227318087,0.050644491,female
0.187574408,0.070237334,0.207055016,0.16763754,0.233333333,0.065695793,female
0.190975193,0.060531255,0.206912992,0.163194279,0.236281287,0.073087008,female
0.151096729,0.086332357,0.183914209,0.061054513,0.221197498,0.160142985,female
0.115401638,0.078226435,0.107002288,0.042929062,0.18389016,0.140961098,female
0.116212696,0.085195307,0.091020019,0.040038132,0.192449952,0.152411821,female
0.168122113,0.080610346,0.192519252,0.108118812,0.228866887,0.120748075,female
0.132476953,0.087523743,0.141808118,0.043653137,0.215424354,0.171771218,female
0.134785266,0.082020212,0.142052786,0.057067449,0.202404692,0.145337243,female
0.144418544,0.086971149,0.156015779,0.061025641,0.222840237,0.161814596,female
0.137426088,0.083223905,0.174516765,0.048047337,0.200749507,0.15270217,female
0.135907894,0.086811753,0.159215686,0.046437908,0.213660131,0.167222222,female
0.150480818,0.090633925,0.191262907,0.053598094,0.2275139,0.173915806,female
0.148950836,0.084411855,0.177817908,0.061730625,0.216583898,0.154853273,female
0.10914848,0.09154176,0.071577123,0.024263432,0.195320624,0.171057192,female
0.158417241,0.081199766,0.187642957,0.085523013,0.219079498,0.133556485,female
0.116001833,0.088799475,0.121542289,0.023681592,0.1939801,0.170298507,female
0.097732542,0.080077938,0.065308311,0.032779267,0.159892761,0.127113494,female
0.134044916,0.091722856,0.130709382,0.041967963,0.215606407,0.173638444,female
0.090370268,0.079408794,0.057991632,0.024211994,0.149958159,0.125746165,female
0.125000139,0.088642508,0.118059701,0.037960199,0.209303483,0.171343284,female
0.134858715,0.078146149,0.1634714,0.053017751,0.197159763,0.144142012,female
0.119566652,0.0889234,0.095186656,0.035138999,0.210833995,0.175694996,female
0.149453726,0.089150522,0.186358636,0.054829483,0.226710671,0.171881188,female
0.146231945,0.086853923,0.172031558,0.054674556,0.224773176,0.170098619,female
0.164104281,0.089942128,0.187222884,0.070083433,0.23794994,0.167866508,female
0.10846989,0.083745924,0.089079535,0.029776586,0.185915996,0.15613941,female
0.130742334,0.086538812,0.118831004,0.051944091,0.207064803,0.155120712,female
0.137549749,0.084731224,0.15828408,0.053117255,0.215405148,0.162287893,female
0.14656013,0.087700882,0.177712177,0.056826568,0.228081181,0.171254613,female
0.132145249,0.084810076,0.121841004,0.052329149,0.215564854,0.163235704,female
0.157879727,0.095635173,0.191885566,0.051703511,0.247230169,0.195526658,female
0.146695447,0.083293936,0.186555423,0.058402861,0.213253874,0.154851013,female
0.186963134,0.07806324,0.209176471,0.150211765,0.244094118,0.093882353,female
0.188916036,0.074354811,0.204900662,0.183267108,0.242295806,0.059028698,female
0.170603559,0.064757558,0.190760234,0.136452242,0.215048733,0.078596491,female
0.135012753,0.077275379,0.130314465,0.069266247,0.207505241,0.138238994,female
0.151657728,0.078403005,0.175977654,0.081340782,0.218407821,0.137067039,female
0.092092441,0.094467032,0.060211864,0.005932203,0.170550847,0.164618644,female
0.143582842,0.080596005,0.160479042,0.060598802,0.208862275,0.148263473,female
0.166235766,0.073348333,0.188343313,0.11261477,0.221037924,0.108423154,female
0.16838094,0.074602707,0.182748092,0.100992366,0.22389313,0.122900763,female
0.165228566,0.072523254,0.184972067,0.106368715,0.224078212,0.117709497,female
0.157698842,0.088774089,0.19920398,0.058159204,0.231940299,0.173781095,female
0.169935137,0.094920766,0.197081545,0.070500715,0.251959943,0.181459227,female
0.164855128,0.087689728,0.20057211,0.073087008,0.235613826,0.162526818,female
0.126920275,0.088102355,0.154547188,0.028026692,0.202326025,0.174299333,female
0.15531325,0.090998604,0.190047664,0.052049571,0.231687321,0.17963775,female
0.123551974,0.089584187,0.102497617,0.036034318,0.20686368,0.170829361,female
0.093453268,0.077776758,0.066440678,0.026101695,0.15779661,0.131694915,female
0.202326264,0.055599496,0.2124057,0.197854149,0.235171836,0.037317687,female
0.172249722,0.076856758,0.198505096,0.106228766,0.230215176,0.12398641,female
0.186009021,0.074830966,0.201868263,0.166994012,0.244790419,0.077796407,female
0.189460151,0.065261036,0.206854532,0.182757045,0.232444783,0.049687738,female
0.149952702,0.087753302,0.167096774,0.060516129,0.228516129,0.168,female
0.183064351,0.079104392,0.210642202,0.175779817,0.23266055,0.056880734,female
0.184209025,0.063880414,0.199417122,0.170601093,0.228233151,0.057632058,female
0.173658044,0.072571552,0.194491018,0.163353293,0.22011976,0.056766467,female
0.192676718,0.070493791,0.215169661,0.176886228,0.241437126,0.064550898,female
0.141928228,0.079488941,0.170838207,0.06331384,0.210136452,0.146822612,female
0.232672936,0.063233209,0.255139202,0.233438676,0.265041384,0.031602709,female
0.240457975,0.056240256,0.25741705,0.242123532,0.267993874,0.025870342,female
0.238940486,0.057086687,0.254724173,0.240541625,0.266519559,0.025977934,female
0.22058183,0.067051319,0.24165538,0.22648608,0.254085779,0.027599699,female
0.228816471,0.066109456,0.252447435,0.22960471,0.265634987,0.036030278,female
0.236606928,0.054268957,0.249894344,0.238582971,0.261205718,0.022622747,female
0.227854808,0.068880291,0.249941657,0.23033839,0.266277713,0.035939323,female
0.240844029,0.053585216,0.25698356,0.236168692,0.268791994,0.032623302,female
0.235349031,0.061951374,0.255030633,0.240735194,0.266085773,0.025350579,female
0.230710789,0.063126438,0.251460534,0.236146675,0.261205718,0.025059043,female
0.210701254,0.018363242,0.209186047,0.203895349,0.218817829,0.014922481,female
0.147858443,0.078367923,0.142228374,0.122269896,0.195709343,0.073439446,female
0.146023156,0.073736976,0.145003249,0.122988954,0.175022742,0.052033788,female
0.14921754,0.079613256,0.13962766,0.121010638,0.214281915,0.093271277,female
0.151477444,0.073446301,0.150139771,0.12523507,0.187496823,0.062261753,female
0.141404115,0.064816709,0.147186485,0.128265107,0.16574399,0.037478882,female
0.142751589,0.075210936,0.14390516,0.121059972,0.169483961,0.048423989,female
0.139297397,0.068246479,0.148562351,0.125877681,0.168133439,0.042255759,female
0.140068381,0.05878271,0.154510365,0.132894925,0.163116512,0.030221587,female
0.141179625,0.067688161,0.150005718,0.122950257,0.169376787,0.046426529,female
0.152174047,0.072748699,0.150118662,0.12837109,0.197691478,0.069320388,female
0.131780894,0.08514393,0.157156863,0.042091503,0.195816993,0.15372549,female
0.147401473,0.087014332,0.179663093,0.052884125,0.218397141,0.165513017,female
0.127858166,0.073119834,0.124574616,0.06306834,0.190571827,0.127503487,female
0.179917295,0.075109983,0.199409594,0.158081181,0.237380074,0.079298893,female
0.161226593,0.078610504,0.191470588,0.090816993,0.22372549,0.132908497,female
0.16725161,0.079082821,0.200874685,0.115391085,0.224423886,0.109032801,female
0.198253671,0.030658103,0.201016518,0.187852605,0.210978399,0.023125794,female
0.195885106,0.034688348,0.197418301,0.176830065,0.216862745,0.04003268,female
0.190886421,0.035642708,0.178969072,0.168603561,0.210984067,0.042380506,female
0.190251435,0.032307872,0.184379786,0.169229199,0.205247575,0.036018377,female
0.143916265,0.086152994,0.154148936,0.057340426,0.214468085,0.15712766,female
0.190951312,0.026537526,0.187940221,0.175204678,0.204678363,0.029473684,female
0.218413682,0.035393437,0.217290674,0.1986113,0.247025187,0.048413887,female
0.194774015,0.030265944,0.190627306,0.175387454,0.209483395,0.034095941,female
0.191589243,0.030978042,0.182219197,0.174785568,0.208141593,0.033356025,female
0.19479377,0.029255085,0.195301455,0.174054054,0.209417879,0.035363825,female
0.183476759,0.049553286,0.19196856,0.170760986,0.210175063,0.039414076,female
0.182179612,0.031833916,0.180857143,0.167142857,0.200285714,0.033142857,female
0.18659402,0.038707135,0.187569892,0.168301075,0.204731183,0.036430108,female
0.187124579,0.031592876,0.185277402,0.170121786,0.199296346,0.02917456,female
0.182967874,0.038161977,0.185206259,0.168477952,0.197553343,0.029075391,female
0.179249623,0.032864402,0.177230769,0.164923077,0.187384615,0.022461538,female
0.174400819,0.031323419,0.172542038,0.162017804,0.183066271,0.021048467,female
0.179355393,0.033727057,0.174444444,0.1625,0.196666667,0.034166667,female
0.175790887,0.037900528,0.17399177,0.162238683,0.189201646,0.026962963,female
0.183481249,0.031575746,0.181086957,0.170815217,0.198586957,0.027771739,female
0.183357687,0.034865276,0.181052632,0.172105263,0.195789474,0.023684211,female
0.179977945,0.04061233,0.181552511,0.167232877,0.196894977,0.0296621,female
0.181511631,0.032578876,0.181154856,0.165721785,0.195853018,0.030131234,female
0.188897692,0.03853023,0.18584344,0.173803749,0.207453142,0.033649394,female
0.18075013,0.035288446,0.181148649,0.169087838,0.190135135,0.021047297,female
0.18362136,0.030907742,0.179417476,0.166504854,0.197087379,0.030582524,female
0.149785064,0.063255133,0.174132986,0.085423729,0.190925684,0.105501956,female
0.183137591,0.033230323,0.179166667,0.167083333,0.197916667,0.030833333,female
0.181565202,0.037959151,0.175561497,0.165454545,0.198395722,0.032941176,female
0.179578634,0.040894259,0.172140078,0.160428016,0.201011673,0.040583658,female
0.193146403,0.038869967,0.191034483,0.172758621,0.206206897,0.033448276,female
0.163613717,0.053700625,0.168602151,0.156344086,0.18516129,0.028817204,female
0.167783897,0.055280281,0.170927022,0.160433925,0.195779093,0.035345168,female
0.176985162,0.042534507,0.174951185,0.16167364,0.186276151,0.02460251,female
0.185294175,0.042459481,0.178214748,0.165174644,0.20465718,0.039482536,female
0.182024649,0.03689082,0.179459459,0.167567568,0.194054054,0.026486486,female
0.138120228,0.071193194,0.166576981,0.057757848,0.186038864,0.128281016,female
0.177722738,0.038923304,0.173653846,0.163221154,0.191153846,0.027932692,female
0.181115201,0.028360518,0.182926829,0.172195122,0.188780488,0.016585366,female
0.17954194,0.047432889,0.175820896,0.166567164,0.206865672,0.040298507,female
0.171668864,0.04964049,0.177821351,0.160740741,0.196427015,0.035686275,female
0.181751694,0.034710325,0.177226754,0.164437194,0.195954323,0.031517129,female
0.189257062,0.034716012,0.190126829,0.17537561,0.202146341,0.026770732,female
0.179009963,0.036330598,0.176430108,0.164989247,0.187569892,0.022580645,female
0.179854592,0.03891699,0.185142857,0.172,0.196571429,0.024571429,female
0.184168806,0.037102954,0.1861837,0.16843467,0.198861578,0.030426908,female
0.185847199,0.032152169,0.188072289,0.172048193,0.202831325,0.030783133,female
0.187073799,0.035343836,0.183430178,0.170834114,0.20809747,0.037263355,female
0.18304616,0.031869226,0.187398119,0.172037618,0.194420063,0.022382445,female
0.174857232,0.039200239,0.169655172,0.15816092,0.196781609,0.03862069,female
0.17463269,0.034746103,0.173753107,0.164009942,0.183264292,0.01925435,female
0.172271176,0.044797114,0.176483516,0.164615385,0.188791209,0.024175824,female
0.185716982,0.040879052,0.183448276,0.165172414,0.213448276,0.048275862,female
0.180496429,0.035274549,0.176395534,0.166347687,0.191802233,0.025454545,female
0.183245856,0.034481222,0.179315068,0.169965753,0.199452055,0.029486301,female
0.180675556,0.036617278,0.1792,0.1648,0.192266667,0.027466667,female
0.187324392,0.033986128,0.188446866,0.170517711,0.204850136,0.034332425,female
0.188029756,0.034415149,0.190411523,0.171111111,0.204814815,0.033703704,female
0.166078098,0.054301895,0.174378698,0.162159763,0.190532544,0.028372781,female
0.179289108,0.033670948,0.176427924,0.165766092,0.192420671,0.026654578,female
0.179178834,0.038606676,0.18002006,0.163450351,0.195466399,0.032016048,female
0.181347325,0.038924713,0.177640808,0.16335813,0.196684378,0.033326249,female
0.178690501,0.043085587,0.181194354,0.164169381,0.201259501,0.037090119,female
0.1871152,0.033905953,0.18858209,0.17108209,0.201380597,0.030298507,female
0.186071497,0.037486171,0.182625169,0.175426252,0.200433018,0.025006766,female
0.177679948,0.042773575,0.179955056,0.16705618,0.196314607,0.029258427,female
0.184310609,0.031421894,0.184032258,0.171612903,0.194645161,0.023032258,female
0.163239107,0.053880771,0.172494983,0.160133779,0.188040134,0.027906355,female
0.178307366,0.037430229,0.175823236,0.165645046,0.186600143,0.020955096,female
0.174688323,0.035404501,0.168429119,0.160275862,0.185164751,0.024888889,female
0.183371888,0.034567903,0.179480519,0.164415584,0.202597403,0.038181818,female
0.176946779,0.035930092,0.180893471,0.165017182,0.193402062,0.02838488,female
0.174035475,0.03505841,0.168803828,0.160318979,0.184657097,0.024338118,female
0.177265765,0.033878387,0.175619469,0.166017699,0.188938053,0.022920354,female
0.173641546,0.036383807,0.172963295,0.159677708,0.185246195,0.025568487,female
0.188222184,0.038190608,0.183830571,0.169392265,0.218121547,0.048729282,female
0.177919597,0.033816786,0.169655172,0.162758621,0.192413793,0.029655172,female
0.176907314,0.030470094,0.176056338,0.164788732,0.186478873,0.021690141,female
0.187024799,0.051499898,0.197861272,0.179248555,0.209595376,0.030346821,female
0.192816887,0.035025695,0.191237756,0.172787177,0.219162956,0.046375779,female
0.184309404,0.043144869,0.186984127,0.16984127,0.210793651,0.040952381,female
0.184889342,0.032249148,0.182728551,0.167763713,0.202025316,0.034261603,female
0.185992534,0.024001665,0.187908745,0.177794677,0.195361217,0.01756654,female
0.186647078,0.042361314,0.184414958,0.171580217,0.207044632,0.035464415,female
0.181182549,0.030157037,0.177701975,0.168150808,0.192531418,0.02438061,female
0.185174046,0.038502302,0.181031447,0.166591195,0.202867925,0.03627673,female
0.168612886,0.053763393,0.179114504,0.167572519,0.195358779,0.02778626,female
0.178653418,0.033572903,0.176154465,0.165792438,0.186967015,0.021174578,female
0.187176669,0.037500145,0.1792,0.168861538,0.211938462,0.043076923,female
0.189260354,0.037321152,0.19047409,0.171642778,0.210848953,0.039206174,female
0.184892871,0.03294791,0.187225549,0.17493014,0.197285429,0.022355289,female
0.163067204,0.062227078,0.176203288,0.161345291,0.195874439,0.034529148,female
0.181922591,0.030723142,0.182894394,0.170482399,0.193846154,0.023363755,female
0.181995688,0.039201197,0.178918239,0.166943396,0.198289308,0.031345912,female
0.177298053,0.04050495,0.177834146,0.163082927,0.19777561,0.034692683,female
0.178389481,0.031529895,0.175955056,0.166516854,0.186741573,0.020224719,female
0.174523844,0.033396285,0.173863874,0.161549738,0.186764398,0.02521466,female
0.177370741,0.038632494,0.172307692,0.161538462,0.195583127,0.034044665,female
0.154071439,0.061358828,0.171242938,0.147514124,0.189435028,0.041920904,female
0.181191431,0.030724484,0.182807018,0.168070175,0.192982456,0.024912281,female
0.181964222,0.030651862,0.176744186,0.16744186,0.197674419,0.030232558,female
0.183098304,0.033502632,0.182711864,0.170847458,0.195762712,0.024915254,female
0.182713507,0.037318893,0.177748691,0.168586387,0.200104712,0.031518325,female
0.171319139,0.05114691,0.176026823,0.162883487,0.19597653,0.033093043,female
0.168163038,0.04769913,0.171259968,0.15585327,0.18800638,0.03215311,female
0.174173532,0.040007283,0.162465462,0.155026567,0.194899044,0.039872476,female
0.183173193,0.031863762,0.178181818,0.16707438,0.200859504,0.033785124,female
0.17789608,0.036367432,0.173355705,0.163020134,0.190268456,0.027248322,female
0.188307347,0.033788936,0.185224111,0.17137558,0.211622875,0.040247295,female
0.179749589,0.034081928,0.174082397,0.167790262,0.18701623,0.019225968,female
0.180533618,0.04191161,0.18890411,0.165251142,0.201050228,0.035799087,female
0.197216458,0.065365816,0.2136,0.181866667,0.236266667,0.0544,female
0.18913327,0.067775893,0.205988024,0.178443114,0.234251497,0.055808383,female
0.176733399,0.072027335,0.205470588,0.161,0.223588235,0.062588235,female
0.182050791,0.05640816,0.193285094,0.175050651,0.212735166,0.037684515,female
0.192711322,0.070159084,0.213066667,0.172533333,0.242133333,0.0696,female
0.201748377,0.061291383,0.204132554,0.180662768,0.249707602,0.069044834,female
0.192628831,0.077848703,0.214562384,0.16972067,0.255232775,0.085512104,female
0.206335337,0.063948841,0.226852917,0.186820049,0.248940016,0.062119967,female
0.195929487,0.065939782,0.211308901,0.184712042,0.237068063,0.052356021,female
0.189912809,0.072125091,0.2072,0.1816,0.242666667,0.061066667,female
0.168597658,0.059374106,0.177830375,0.153254438,0.197712032,0.044457594,female
0.159715,0.057487532,0.165918513,0.149106505,0.190936383,0.041829878,female
0.194125015,0.061219671,0.206903991,0.181078749,0.232125135,0.051046386,female
0.172585728,0.065865991,0.183275194,0.157771318,0.208507752,0.050736434,female
0.182063734,0.059175288,0.184107351,0.167771295,0.213675613,0.045904317,female
0.175248259,0.060034786,0.193390509,0.160251572,0.208919383,0.04866781,female
0.172678832,0.051913777,0.182923006,0.161622868,0.197768557,0.036145689,female
0.161152946,0.068211157,0.173633865,0.145772402,0.208884002,0.0631116,female
0.170131639,0.054452651,0.179317954,0.155305918,0.198134403,0.042828485,female
0.177046702,0.064521832,0.188208386,0.156721728,0.223786531,0.067064803,female
0.154080446,0.087913069,0.176678967,0.057859779,0.228597786,0.170738007,female
0.162341173,0.079431075,0.197345538,0.08778032,0.21624714,0.128466819,female
0.151754544,0.089441421,0.198519765,0.059343987,0.225836838,0.166492851,female
0.141082907,0.088698384,0.179803922,0.043235294,0.217777778,0.174542484,female
0.141616514,0.086008076,0.159907264,0.057774343,0.222009274,0.16423493,female
0.165804326,0.082937048,0.193819951,0.095888078,0.229245742,0.133357664,female
